id,user,uid,version,changeset,timestamp 
441738302,minewman,2845963,1,42054603,2016-09-10T08:21:09Z
441781797,Helmchen42,1817244,1,42060849,2016-09-10T15:02:07Z
441854303,J_Hutch,629567,1,42068917,2016-09-10T23:41:41Z
441864290,Memoire,2176227,1,42070183,2016-09-11T03:15:37Z
441884764,minewman,2845963,1,42073358,2016-09-11T08:33:53Z
441934371,minewman,2845963,2,42082076,2016-09-11T16:09:18Z
441946212,miluethi,19488,2,42339403,2016-09-22T06:37:31Z
441964747,miluethi,19488,1,42084974,2016-09-11T18:52:14Z
441996665,miluethi,19488,1,42090051,2016-09-12T01:15:33Z
441997601,Memoire,2176227,1,42090319,2016-09-12T01:56:36Z
441999975,BlaueBlüte,238370,1,42090696,2016-09-12T02:54:55Z
442007040,minewman,2845963,1,42091775,2016-09-12T05:26:20Z
442059395,minewman,2845963,1,42100911,2016-09-12T13:19:02Z
442082234,miluethi,19488,1,42104430,2016-09-12T16:04:51Z
442138765,dpawlyk,1719931,1,42114415,2016-09-13T02:04:28Z
442200803,Yoshinion,3151684,1,42126395,2016-09-13T13:54:50Z
442229151,minewman,2845963,1,42130699,2016-09-13T16:52:56Z
442279411,dpawlyk,1719931,1,42134063,2016-09-13T19:48:28Z
442426667,minewman,2845963,1,42149065,2016-09-14T13:01:25Z
442471428,minewman,2845963,1,42155525,2016-09-14T18:01:07Z
442592922,minewman,2845963,1,42174017,2016-09-15T14:09:05Z
442609621,peace2,119748,2,42177537,2016-09-15T16:18:23Z
442637647,minewman,2845963,1,42181932,2016-09-15T18:06:59Z
442694558,Memoire,2176227,1,42193540,2016-09-16T03:43:59Z
442759549,minewman,2845963,1,42202313,2016-09-16T12:53:55Z
442808462,Memoire,2176227,1,42210183,2016-09-16T18:34:51Z
442818542,minewman,2845963,1,42211372,2016-09-16T19:17:38Z
442866960,J_Hutch,629567,1,42218042,2016-09-17T00:40:20Z
442871245,miluethi,19488,1,42218786,2016-09-17T02:27:33Z
442930347,Memoire,2176227,1,42229874,2016-09-17T16:04:23Z
442956006,J_Hutch,629567,1,42233851,2016-09-17T19:36:42Z
443080395,miluethi,19488,2,42336899,2016-09-22T02:24:14Z
443109330,minewman,2845963,1,42257786,2016-09-18T22:45:49Z
443123036,minewman,2845963,1,42260284,2016-09-19T02:46:13Z
443136870,thetornado76,1624486,1,42261896,2016-09-19T06:10:36Z
443136979,thetornado76,1624486,1,42261896,2016-09-19T06:10:42Z
443255350,minewman,2845963,1,42282252,2016-09-19T20:31:57Z
443296711,thetornado76,1624486,2,49744103,2017-06-22T11:25:42Z
443477262,minewman,2845963,1,42310150,2016-09-20T22:19:50Z
443503450,minewman,2845963,1,42313084,2016-09-21T03:27:05Z
443529089,minewman,2845963,1,42314526,2016-09-21T05:50:26Z
443617880,minewman,2845963,1,42326801,2016-09-21T15:30:04Z
443668955,minewman,2845963,1,42333500,2016-09-21T20:52:56Z
443710594,thetornado76,1624486,1,42337855,2016-09-22T04:11:42Z
443723604,miluethi,19488,1,42339403,2016-09-22T06:37:09Z
443723811,miluethi,19488,1,42339403,2016-09-22T06:37:19Z
443765009,thetornado76,1624486,1,42343865,2016-09-22T10:16:57Z
443799202,miluethi,19488,1,42350507,2016-09-22T15:08:17Z
443799302,miluethi,19488,1,42350507,2016-09-22T15:08:31Z
443875023,miluethi,19488,1,42362364,2016-09-23T00:32:36Z
444020872,minewman,2845963,1,42381295,2016-09-23T17:22:21Z
444032382,miluethi,19488,1,42383257,2016-09-23T18:31:13Z
444032508,miluethi,19488,1,42383257,2016-09-23T18:31:27Z
444034113,FvGordon,161619,5,46196713,2017-02-18T16:45:05Z
444085228,minewman,2845963,1,42398300,2016-09-24T03:17:45Z
444173997,minewman,2845963,1,42409169,2016-09-24T17:58:00Z
444194161,minewman,2845963,1,42411618,2016-09-24T20:22:08Z
444222341,Memoire,2176227,1,42415892,2016-09-25T05:01:05Z
444319225,TNSepta,4630193,1,42430847,2016-09-25T19:46:06Z
444346299,minewman,2845963,1,42435058,2016-09-26T02:11:08Z
444359663,minewman,2845963,1,42436568,2016-09-26T05:35:46Z
444444488,minewman,2845963,1,42450158,2016-09-26T16:36:18Z
444495606,minewman,2845963,1,42459827,2016-09-27T02:40:40Z
444527931,minewman,2845963,1,42463552,2016-09-27T08:02:39Z
444570280,minewman,2845963,1,42469390,2016-09-27T12:34:48Z
444619266,minewman,2845963,1,42476499,2016-09-27T18:03:35Z
444746942,minewman,2845963,1,42495201,2016-09-28T13:57:27Z
444803863,granpueblo,4337895,3,45963804,2017-02-10T05:03:48Z
444859747,minewman,2845963,1,42511076,2016-09-29T06:57:37Z
444961638,wambag,326503,1,42525563,2016-09-29T20:05:23Z
444994194,minewman,2845963,1,42533069,2016-09-30T04:13:11Z
445041365,aalox,3922929,1,42541243,2016-09-30T12:36:11Z
445107199,bhousel,584325,2,45665948,2017-01-30T21:24:19Z
445128831,minewman,2845963,1,42555922,2016-10-01T03:15:00Z
445135357,minewman,2845963,1,42557067,2016-10-01T06:17:31Z
445138938,minewman,2845963,1,42557889,2016-10-01T07:29:36Z
445150098,minewman,2845963,1,42559894,2016-10-01T09:43:59Z
445154566,minewman,2845963,1,42560880,2016-10-01T10:51:37Z
445168018,minewman,2845963,1,42562889,2016-10-01T13:20:23Z
445233548,minewman,2845963,1,42569370,2016-10-01T19:18:18Z
445271200,minewman,2845963,1,42575031,2016-10-02T06:08:25Z
445308054,minewman,2845963,1,42580303,2016-10-02T11:28:51Z
445315700,minewman,2845963,1,42581914,2016-10-02T12:56:07Z
445326441,minewman,2845963,1,42584138,2016-10-02T14:37:39Z
445336874,minewman,2845963,1,42585369,2016-10-02T15:36:30Z
445358285,minewman,2845963,1,42588151,2016-10-02T17:56:52Z
445414460,minewman,2845963,1,42595885,2016-10-03T04:43:55Z
445445435,minewman,2845963,1,42600505,2016-10-03T09:31:00Z
445458017,minewman,2845963,1,42602533,2016-10-03T11:16:15Z
445614038,minewman,2845963,1,42619561,2016-10-04T04:09:22Z
445623377,minewman,2845963,1,42620918,2016-10-04T06:33:42Z
445666699,minewman,2845963,1,42626682,2016-10-04T11:07:31Z
445716387,minewman,2845963,1,42632629,2016-10-04T15:15:32Z
445730943,minewman,2845963,1,42634416,2016-10-04T16:11:40Z
445789007,wambag,326503,1,42640563,2016-10-04T19:46:44Z
445849314,minewman,2845963,1,42647102,2016-10-05T03:55:18Z
445856112,minewman,2845963,1,42648022,2016-10-05T05:35:56Z
445885186,minewman,2845963,1,42652116,2016-10-05T09:24:38Z
445901757,minewman,2845963,1,42654681,2016-10-05T11:13:44Z
445975469,minewman,2845963,1,42664476,2016-10-05T17:57:13Z
446024093,minewman,2845963,1,42673072,2016-10-06T02:09:22Z
446030514,minewman,2845963,1,42673947,2016-10-06T04:12:14Z
446036427,minewman,2845963,1,42675060,2016-10-06T05:59:46Z
446053640,minewman,2845963,1,42677138,2016-10-06T07:59:45Z
446075058,minewman,2845963,1,42679415,2016-10-06T09:48:38Z
446086489,minewman,2845963,1,42681402,2016-10-06T11:20:14Z
446100499,minewman,2845963,1,42683527,2016-10-06T12:55:02Z
446112297,minewman,2845963,1,42685596,2016-10-06T14:08:00Z
446125236,minewman,2845963,1,42687464,2016-10-06T15:25:19Z
446145970,minewman,2845963,2,42691009,2016-10-06T17:36:06Z
446156486,minewman,2845963,1,42692001,2016-10-06T18:25:28Z
446197454,miluethi,19488,1,42698332,2016-10-06T23:35:50Z
446201667,minewman,2845963,1,42699106,2016-10-07T00:59:07Z
446233088,minewman,2845963,1,42701373,2016-10-07T05:28:07Z
446242153,minewman,2845963,1,42702242,2016-10-07T06:33:33Z
446325965,minewman,2845963,1,42710195,2016-10-07T12:52:29Z
446333253,minewman,2845963,1,42711597,2016-10-07T13:49:48Z
446404566,Howpper,1240864,2,42720861,2016-10-07T20:14:47Z
446455896,minewman,2845963,1,42725796,2016-10-08T03:25:36Z
446469041,minewman,2845963,1,42726770,2016-10-08T05:24:56Z
446490234,minewman,2845963,1,42730061,2016-10-08T10:28:02Z
446496496,minewman,2845963,1,42731189,2016-10-08T11:33:13Z
446506203,minewman,2845963,1,42732491,2016-10-08T12:34:41Z
446522973,minewman,2845963,1,42734728,2016-10-08T14:16:38Z
446536178,minewman,2845963,1,42736485,2016-10-08T15:41:41Z
446548464,minewman,2845963,1,42737991,2016-10-08T16:56:00Z
446555479,minewman,2845963,1,42739015,2016-10-08T17:48:57Z
446566224,minewman,2845963,1,42740264,2016-10-08T18:49:50Z
446580161,Kyzersawsay,4695614,1,42741959,2016-10-08T20:28:35Z
446685452,minewman,2845963,1,42756198,2016-10-09T15:09:35Z
446722839,minewman,2845963,1,42761500,2016-10-09T19:23:03Z
446745172,minewman,2845963,1,42764930,2016-10-10T00:04:45Z
446868992,minewman,2845963,1,42781548,2016-10-10T16:27:27Z
446888721,minewman,2845963,1,42784354,2016-10-10T18:51:28Z
446930594,minewman,2845963,1,42790317,2016-10-11T01:00:05Z
446946782,minewman,2845963,1,42793066,2016-10-11T06:17:43Z
446966931,minewman,2845963,1,42796933,2016-10-11T09:26:30Z
446978528,minewman,2845963,1,42798766,2016-10-11T10:27:05Z
447009729,minewman,2845963,1,42802808,2016-10-11T13:03:41Z
447041478,minewman,2845963,1,42807035,2016-10-11T16:22:22Z
447066629,minewman,2845963,1,42810633,2016-10-11T18:52:17Z
447096050,anna976,3748110,1,42814725,2016-10-11T21:28:55Z
447197457,MCM7,2421207,1,42828212,2016-10-12T11:52:48Z
447218180,bhousel,584325,2,46255797,2017-02-20T20:52:20Z
447236345,minewman,2845963,1,42833056,2016-10-12T15:28:28Z
447263048,minewman,2845963,1,42835904,2016-10-12T17:27:21Z
447308696,minewman,2845963,1,42841630,2016-10-12T21:50:34Z
447453535,minewman,2845963,1,42861834,2016-10-13T12:11:38Z
447533001,minewman,2845963,1,42874036,2016-10-13T16:36:55Z
447551661,minewman,2845963,1,42877668,2016-10-13T18:25:45Z
447591855,bismark0910,4720438,1,42882960,2016-10-13T21:59:10Z
447603439,minewman,2845963,1,42884867,2016-10-14T00:57:52Z
447686269,MCM7,2421207,1,42895055,2016-10-14T12:29:36Z
447704735,JuanBorre,3695876,1,42897735,2016-10-14T14:24:41Z
447748734,MCM7,2421207,1,42903954,2016-10-14T19:05:36Z
447787360,minewman,2845963,1,42907994,2016-10-14T22:33:06Z
447872977,minewman,2845963,1,42920433,2016-10-15T15:30:52Z
447933062,minewman,2845963,1,42927517,2016-10-15T23:31:42Z
447938882,minewman,2845963,1,42928332,2016-10-16T01:46:58Z
447946537,minewman,2845963,1,42929873,2016-10-16T05:50:21Z
447974009,minewman,2845963,2,42934622,2016-10-16T11:57:39Z
447980865,minewman,2845963,1,42935490,2016-10-16T12:50:35Z
447999872,kharri1073,4643425,1,42938653,2016-10-16T15:25:41Z
448051959,minewman,2845963,1,42946496,2016-10-16T22:07:52Z
448132321,minewman,2845963,1,42956506,2016-10-17T10:40:33Z
448170249,MCM7,2421207,1,42962162,2016-10-17T15:25:22Z
448195607,minewman,2845963,1,42965723,2016-10-17T18:28:25Z
448223173,minewman,2845963,1,42971276,2016-10-17T22:21:46Z
448227463,minewman,2845963,1,42972062,2016-10-17T23:36:22Z
448243569,minewman,2845963,1,42974151,2016-10-18T04:02:31Z
448257790,minewman,2845963,1,42975372,2016-10-18T05:59:23Z
448326427,bhousel,584325,1,42984981,2016-10-18T14:11:13Z
448358838,minewman,2845963,1,42991386,2016-10-18T18:29:27Z
448416328,minewman,2845963,1,42997650,2016-10-18T23:34:44Z
448424521,minewman,2845963,1,42999070,2016-10-19T01:43:33Z
448436439,minewman,2845963,1,43000376,2016-10-19T05:23:50Z
448479752,minewman,2845963,1,43005223,2016-10-19T10:30:33Z
448585663,minewman,2845963,1,43023389,2016-10-20T01:59:06Z
448595311,minewman,2845963,1,43024635,2016-10-20T05:19:40Z
448683566,minewman,2845963,1,43038394,2016-10-20T16:43:53Z
448715633,J_Hutch,629567,1,43043079,2016-10-20T19:58:17Z
448763120,minewman,2845963,1,43051037,2016-10-21T06:03:53Z
448771139,minewman,2845963,1,43052370,2016-10-21T07:28:51Z
448843567,MCM7,2421207,1,43065208,2016-10-21T17:56:03Z
448910495,minewman,2845963,1,43075548,2016-10-22T07:39:52Z
449001921,minewman,2845963,1,43090116,2016-10-22T21:43:55Z
449024926,minewman,2845963,1,43093166,2016-10-23T04:43:28Z
449029403,minewman,2845963,1,43093793,2016-10-23T06:21:18Z
449044084,minewman,2845963,1,43095476,2016-10-23T08:57:39Z
449081909,minewman,2845963,1,43102164,2016-10-23T15:09:57Z
449152187,minewman,2845963,1,43113692,2016-10-24T03:47:08Z
449154998,minewman,2845963,1,43114200,2016-10-24T04:54:46Z
449243697,minewman,2845963,1,43130048,2016-10-24T16:46:46Z
449250511,minewman,2845963,1,43132067,2016-10-24T17:43:26Z
449266572,minewman,2845963,1,43136310,2016-10-24T19:43:16Z
449273738,minewman,2845963,1,43139838,2016-10-24T20:45:49Z
449289530,minewman,2845963,1,43146225,2016-10-25T00:39:35Z
449307568,minewman,2845963,1,43148673,2016-10-25T06:25:50Z
449316561,minewman,2845963,1,43149693,2016-10-25T07:29:21Z
449338927,minewman,2845963,1,43152835,2016-10-25T09:43:53Z
449362688,minewman,2845963,1,43156119,2016-10-25T11:56:16Z
449455283,Jonathan Almeida,5586560,2,47305894,2017-03-30T20:49:00Z
449470996,minewman,2845963,1,43180090,2016-10-26T01:04:37Z
449496489,minewman,2845963,1,43184118,2016-10-26T07:32:01Z
449574475,wambag,326503,1,43198369,2016-10-26T18:07:26Z
449612730,minewman,2845963,1,43205898,2016-10-27T00:15:18Z
449630951,minewman,2845963,1,43208270,2016-10-27T04:44:46Z
449638327,minewman,2845963,1,43209574,2016-10-27T06:29:36Z
449680976,minewman,2845963,1,43214423,2016-10-27T10:32:11Z
449687945,minewman,2845963,1,43215465,2016-10-27T11:33:57Z
449695317,minewman,2845963,1,43216809,2016-10-27T12:48:44Z
449724572,minewman,2845963,1,43222244,2016-10-27T16:40:07Z
449787448,minewman,2845963,1,43234863,2016-10-28T03:11:14Z
449814529,minewman,2845963,1,43238859,2016-10-28T07:17:37Z
449828690,minewman,2845963,1,43240937,2016-10-28T08:42:14Z
449878381,Paulish,4022664,2,47262502,2017-03-29T14:53:52Z
449934796,minewman,2845963,1,43250923,2016-10-28T17:32:01Z
450034889,minewman,2845963,1,43259407,2016-10-29T04:20:24Z
450041854,minewman,2845963,1,43260430,2016-10-29T06:53:09Z
450047125,minewman,2845963,1,43261486,2016-10-29T08:31:14Z
450057342,minewman,2845963,1,43262678,2016-10-29T10:16:03Z
450063557,minewman,2845963,1,43263653,2016-10-29T11:17:38Z
450089976,minewman,2845963,1,43267568,2016-10-29T15:14:24Z
450130857,Oleg Naumov,381865,3,44102325,2016-12-02T01:56:29Z
450172510,minewman,2845963,1,43276409,2016-10-30T03:51:27Z
450217990,miluethi,19488,2,43681490,2016-11-15T21:22:50Z
450258110,rza31,2137840,2,46744933,2017-03-10T17:56:18Z
450286634,minewman,2845963,1,43295414,2016-10-31T02:20:09Z
450332101,minewman,2845963,1,43300738,2016-10-31T10:42:05Z
450347042,minewman,2845963,1,43302629,2016-10-31T12:20:47Z
450363034,minewman,2845963,1,43305375,2016-10-31T14:35:22Z
450399396,minewman,2845963,1,43308597,2016-10-31T16:51:55Z
450419571,MCM7,2421207,1,43310082,2016-10-31T17:56:30Z
450502418,dpawlyk,1719931,1,43315674,2016-10-31T23:12:48Z
450540627,minewman,2845963,1,43320467,2016-11-01T08:01:41Z
450578054,Pakost,70169,1,43324354,2016-11-01T11:59:37Z
450595446,minewman,2845963,1,43326429,2016-11-01T13:52:12Z
450642749,miluethi,19488,1,43334035,2016-11-01T18:58:40Z
450680658,miluethi,19488,1,43339590,2016-11-01T23:04:17Z
450680763,miluethi,19488,1,43339590,2016-11-01T23:04:30Z
450691321,minewman,2845963,1,43341727,2016-11-02T02:43:53Z
450741490,Pakost,70169,1,43346932,2016-11-02T09:50:16Z
450773011,MCM7,2421207,1,43351185,2016-11-02T13:18:47Z
450807242,Sunfishtommy,2302638,4,46727491,2017-03-10T03:27:51Z
450847777,MCM7,2421207,1,43360515,2016-11-02T19:00:26Z
450879456,minewman,2845963,1,43363003,2016-11-02T21:02:49Z
450936722,minewman,2845963,1,43370463,2016-11-03T05:38:27Z
451044666,minewman,2845963,1,43376812,2016-11-03T11:58:14Z
451059215,Pakost,70169,1,43378692,2016-11-03T13:33:17Z
451070787,minewman,2845963,1,43381019,2016-11-03T14:59:48Z
451115255,minewman,2845963,1,43385483,2016-11-03T17:55:56Z
451195233,MathisB89,4804466,1,43389076,2016-11-03T20:20:45Z
451203955,miluethi,19488,1,43389569,2016-11-03T20:48:00Z
451253238,minewman,2845963,2,43392109,2016-11-03T22:42:17Z
451266292,minewman,2845963,1,43393664,2016-11-04T01:22:51Z
451332433,minewman,2845963,2,43399636,2016-11-04T12:00:57Z
451363319,minewman,2845963,1,43403070,2016-11-04T15:05:14Z
451424865,osm-contributor,1654708,2,43882004,2016-11-22T22:09:34Z
451487685,Oleg Naumov,381865,1,43414174,2016-11-05T03:41:57Z
451491798,minewman,2845963,1,43414491,2016-11-05T04:34:21Z
451581159,Oleg Naumov,381865,1,43424582,2016-11-05T16:01:59Z
451606100,minewman,2845963,1,43428256,2016-11-05T18:53:09Z
451695042,minewman,2845963,1,43437973,2016-11-06T10:23:04Z
451703134,minewman,2845963,1,43439244,2016-11-06T11:43:16Z
451736947,minewman,2845963,1,43444446,2016-11-06T16:02:04Z
451751031,daniel_solow,1954307,1,43446204,2016-11-06T17:24:53Z
451797021,daniel_solow,1954307,1,43453861,2016-11-06T23:08:55Z
451801056,daniel_solow,1954307,1,43454566,2016-11-07T00:17:30Z
451803652,minewman,2845963,1,43455031,2016-11-07T01:05:15Z
451809878,minewman,2845963,1,43455876,2016-11-07T03:11:12Z
451822968,minewman,2845963,1,43457223,2016-11-07T05:55:30Z
451870933,Pakost,70169,1,43462292,2016-11-07T11:32:28Z
451907201,miluethi,19488,1,43467100,2016-11-07T15:43:29Z
451914098,minewman,2845963,1,43467894,2016-11-07T16:23:34Z
451929098,minewman,2845963,1,43469758,2016-11-07T18:02:37Z
451936263,minewman,2845963,1,43470981,2016-11-07T19:03:56Z
451952670,minewman,2845963,1,43472973,2016-11-07T20:40:18Z
451974901,minewman,2845963,1,43476154,2016-11-07T23:39:29Z
451982981,osm-contributor,1654708,2,43881834,2016-11-22T22:00:53Z
451989039,minewman,2845963,1,43478141,2016-11-08T03:56:24Z
451992289,minewman,2845963,1,43478572,2016-11-08T04:40:09Z
452038220,minewman,2845963,1,43483041,2016-11-08T09:51:05Z
452098531,minewman,2845963,1,43492677,2016-11-08T16:51:32Z
452172429,minewman,2845963,1,43503100,2016-11-09T04:00:01Z
452280887,TheBestIdea,298513,1,43515771,2016-11-09T16:47:24Z
452299180,minewman,2845963,1,43518245,2016-11-09T19:00:34Z
452332388,wambag,326503,1,43522190,2016-11-09T23:31:26Z
452352731,Tamires24,3861393,1,43524311,2016-11-10T04:11:04Z
452400024,minewman,2845963,1,43529627,2016-11-10T09:49:24Z
452487052,TheBestIdea,298513,1,43540209,2016-11-10T17:08:17Z
452535413,Edi_N10,4816189,1,43545216,2016-11-10T20:37:47Z
452569567,osm-contributor,1654708,2,43857334,2016-11-21T21:24:52Z
452569667,osm-contributor,1654708,2,43857334,2016-11-21T21:24:58Z
452570762,osm-contributor,1654708,1,43548651,2016-11-11T01:00:02Z
452581705,minewman,2845963,1,43549708,2016-11-11T03:18:16Z
452608947,Claumires,4801391,1,43552133,2016-11-11T07:10:20Z
452689927,minewman,2845963,1,43559820,2016-11-11T14:02:54Z
452708882,miluethi,19488,1,43561873,2016-11-11T15:52:25Z
452726994,eeGeo,4836422,1,43564333,2016-11-11T18:06:29Z
452809405,osm-contributor,1654708,2,43575023,2016-11-12T04:47:15Z
452816323,minewman,2845963,1,43575272,2016-11-12T05:39:49Z
452902576,daniel_solow,1954307,1,43586883,2016-11-12T18:04:14Z
452953656,minewman,2845963,1,43592708,2016-11-13T00:39:35Z
452964156,minewman,2845963,1,43594413,2016-11-13T04:09:23Z
453050962,minewman,2845963,1,43607421,2016-11-13T15:10:16Z
453191915,minewman,2845963,1,43626952,2016-11-14T02:59:29Z
453231379,minewman,2845963,1,43631865,2016-11-14T06:37:57Z
453315525,DrSeamons,4725451,1,43644689,2016-11-14T16:15:10Z
453369118,osm-contributor,1654708,1,43652274,2016-11-14T19:47:34Z
453381799,osm-contributor,1654708,1,43653559,2016-11-14T20:48:17Z
453388555,osm-contributor,1654708,2,44063942,2016-11-30T16:22:48Z
453409321,osm-contributor,1654708,1,43655960,2016-11-14T22:38:41Z
453419896,daniel_solow,1954307,3,43992860,2016-11-27T21:49:44Z
453434870,miluethi,19488,1,43660213,2016-11-15T03:18:02Z
453460921,minewman,2845963,1,43663284,2016-11-15T07:52:43Z
453550707,minewman,2845963,1,43676029,2016-11-15T17:24:33Z
453559270,daniel_solow,1954307,1,43677294,2016-11-15T18:14:25Z
453615014,TheBestIdea,298513,1,43684086,2016-11-15T23:31:24Z
453749784,minewman,2845963,1,43700085,2016-11-16T14:00:18Z
453827686,dpawlyk,1719931,1,43710432,2016-11-16T21:00:45Z
453850999,dpawlyk,1719931,1,43713665,2016-11-16T23:08:36Z
453892755,minewman,2845963,1,43718525,2016-11-17T05:03:01Z
453938102,minewman,2845963,1,43722140,2016-11-17T09:07:13Z
453978600,minewman,2845963,1,43726900,2016-11-17T11:55:59Z
454026550,TheBestIdea,298513,1,43735897,2016-11-17T17:00:08Z
454070391,minewman,2845963,1,43743311,2016-11-17T20:46:33Z
454124916,minewman,2845963,1,43751922,2016-11-18T02:38:29Z
454156280,Claumires,4801391,1,43753619,2016-11-18T04:48:10Z
454336051,dpawlyk,1719931,1,43774265,2016-11-18T18:19:21Z
454410292,maxerickson,360392,2,47393756,2017-04-02T21:19:54Z
454416246,maxerickson,360392,3,47393756,2017-04-02T21:19:58Z
454435174,minewman,2845963,1,43790527,2016-11-19T06:08:15Z
454451845,osm-contributor,1654708,1,43793665,2016-11-19T08:54:00Z
454572131,minewman,2845963,1,43810190,2016-11-19T21:33:12Z
454611842,minewman,2845963,1,43815668,2016-11-20T06:55:07Z
454644622,minewman,2845963,1,43819358,2016-11-20T11:12:34Z
454673330,minewman,2845963,2,43822618,2016-11-20T14:04:31Z
454737907,minewman,2845963,1,43831276,2016-11-20T20:16:33Z
454775449,minewman,2845963,1,43836035,2016-11-21T02:10:05Z
454818946,Spanholz,2209894,1,43839406,2016-11-21T07:27:56Z
454849318,minewman,2845963,1,43842959,2016-11-21T10:14:37Z
454888183,minewman,2845963,1,43848402,2016-11-21T14:37:07Z
454959172,osm-contributor,1654708,1,43857334,2016-11-21T21:24:42Z
454959323,osm-contributor,1654708,1,43857334,2016-11-21T21:24:48Z
454977118,osm-contributor,1654708,1,43859146,2016-11-21T23:33:27Z
455044331,user_5359,5359,1,43865422,2016-11-22T08:56:06Z
455064886,minewman,2845963,1,43867836,2016-11-22T11:07:12Z
455114162,minewman,2845963,1,43874619,2016-11-22T16:22:59Z
455166892,osm-contributor,1654708,1,43881834,2016-11-22T22:00:50Z
455228906,minewman,2845963,1,43886491,2016-11-23T04:43:04Z
455259122,minewman,2845963,1,43891123,2016-11-23T09:51:50Z
455279373,minewman,2845963,1,43894130,2016-11-23T12:00:35Z
455302654,minewman,2845963,1,43897020,2016-11-23T14:18:57Z
455302794,Pakost,70169,1,43897025,2016-11-23T14:19:33Z
455361186,osm-contributor,1654708,2,43904076,2016-11-23T19:46:22Z
455386532,osm-contributor,1654708,1,43905604,2016-11-23T20:53:30Z
455393049,osm-contributor,1654708,1,43906475,2016-11-23T21:34:08Z
455437517,minewman,2845963,1,43910635,2016-11-24T04:44:48Z
455470429,minewman,2845963,2,43916457,2016-11-24T10:12:19Z
455525386,Chrisi_LE,2572053,1,43923850,2016-11-24T15:55:35Z
455529366,Chrisi_LE,2572053,1,43924404,2016-11-24T16:15:27Z
455654593,minewman,2845963,1,43937133,2016-11-25T06:15:54Z
455675581,saikabhi,3029661,1,43939426,2016-11-25T08:56:07Z
455691184,minewman,2845963,1,43941891,2016-11-25T11:13:10Z
455709517,minewman,2845963,1,43944293,2016-11-25T13:26:03Z
455775770,minewman,2845963,1,43951413,2016-11-25T19:19:46Z
455779132,minewman,2845963,1,43951706,2016-11-25T19:35:22Z
455806929,daniel_solow,1954307,1,43952749,2016-11-25T20:33:43Z
455836831,calfarome,2511706,1,43954849,2016-11-25T22:46:31Z
455945166,minewman,2845963,1,43961309,2016-11-26T10:56:18Z
456085419,minewman,2845963,1,43968245,2016-11-26T17:43:18Z
456099300,minewman,2845963,1,43969992,2016-11-26T19:24:12Z
456147668,minewman,2845963,1,43977549,2016-11-27T06:47:44Z
456200812,J_Hutch,629567,1,43984595,2016-11-27T14:36:14Z
456227270,minewman,2845963,1,43989114,2016-11-27T18:15:23Z
456256664,daniel_solow,1954307,1,43992583,2016-11-27T21:30:53Z
456363939,Pakost,70169,1,44006024,2016-11-28T12:34:19Z
456366539,minewman,2845963,1,44006404,2016-11-28T12:56:45Z
456409532,minewman,2845963,1,44012982,2016-11-28T17:40:49Z
456429176,minewman,2845963,1,44016667,2016-11-28T19:51:39Z
456501573,miluethi,19488,1,44024679,2016-11-29T04:31:23Z
456501676,miluethi,19488,1,44024679,2016-11-29T04:31:31Z
456561803,minewman,2845963,1,44030832,2016-11-29T10:19:15Z
456596812,miluethi,19488,1,44035638,2016-11-29T14:27:01Z
456662602,minewman,2845963,1,44045713,2016-11-29T21:37:34Z
456686096,minewman,2845963,1,44048752,2016-11-30T01:28:54Z
456807154,minewman,2845963,1,44064534,2016-11-30T16:43:16Z
456873932,Oleg Naumov,381865,1,44074541,2016-12-01T02:45:11Z
457054804,minewman,2845963,1,44094893,2016-12-01T19:27:26Z
457097051,minewman,2845963,2,44111776,2016-12-02T11:15:46Z
457101141,minewman,2845963,1,44101883,2016-12-02T01:19:46Z
457234976,minewman,2845963,1,44116291,2016-12-02T15:06:11Z
457310715,wambag,326503,4,44519254,2016-12-19T16:17:25Z
457376894,osm-contributor,1654708,1,44131615,2016-12-03T08:16:03Z
457487417,daniel_solow,1954307,1,44143501,2016-12-03T18:46:40Z
457494636,daniel_solow,1954307,1,44144623,2016-12-03T19:39:24Z
457496803,daniel_solow,1954307,2,44145814,2016-12-03T20:46:17Z
457535017,daniel_solow,1954307,1,44147798,2016-12-03T22:46:55Z
457541413,daniel_solow,1954307,1,44148300,2016-12-03T23:34:59Z
457553467,minewman,2845963,1,44149496,2016-12-04T02:09:02Z
457774203,minewman,2845963,1,44169935,2016-12-05T01:22:21Z
457794228,Oleg Naumov,381865,1,44170734,2016-12-05T03:04:57Z
457937088,TheBestIdea,298513,1,44187900,2016-12-05T16:57:21Z
458177131,zz_top,4928856,1,44222974,2016-12-06T23:56:13Z
458296345,Gardster,2651407,1,44237050,2016-12-07T14:48:34Z
458545866,minewman,2845963,1,44264324,2016-12-08T18:49:56Z
458576895,minewman,2845963,1,44268891,2016-12-08T22:04:15Z
458604093,minewman,2845963,1,44272153,2016-12-09T03:15:57Z
458607628,miluethi,19488,1,44271132,2016-12-09T03:34:48Z
458618537,daniel_solow,1954307,1,44273720,2016-12-09T05:31:15Z
458690662,peace2,119748,1,44281804,2016-12-09T13:20:12Z
458771937,minewman,2845963,1,44293660,2016-12-09T22:27:16Z
458796880,minewman,2845963,1,44296574,2016-12-10T05:04:03Z
458935476,daniel_solow,1954307,1,44313731,2016-12-10T23:36:00Z
459226794,TheBestIdea,298513,1,44355240,2016-12-12T19:37:56Z
